start the A market get data program at 21:24:49
http://quotes.money.163.com/hs/service/diyrank.php?host=http%3A%2F%2Fquotes.money.163.com%2Fhs%2Fservice%2Fdiyrank.php&page=0&query=STYPE%3AEQA&fields=NO%2CNAME%2CSYMBOL%2CVOLUME&sort=SYMBOL&order=asc&count=5000&type=query      SYMBOL    NAME  DATE     VOLUME
3739	1752	46.85%	215.9sfinish 300566激智科技 done at 21:28:25 use 215.9s 2019-11-27
3739	1753	46.88%	215.9sfinish 300567精测电子 done at 21:28:25 use 215.9s 2019-11-27
3739	1754	46.91%	216.0s300555路通视信 get http://quotes.money.163.com/service/chddata.html?code=1300555&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300565科信技术 done at 21:28:25 use 216.0s 2019-11-27
3739	1755	46.93%	216.0sfinish 300563神宇股份 done at 21:28:25 use 216.0s 2019-11-27
300554三超新材 get http://quotes.money.163.com/service/chddata.html?code=1300554&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300553集智股份 get http://quotes.money.163.com/service/chddata.html?code=1300553&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1756	46.96%	216.0sfinish 300562乐心医疗 done at 21:28:25 use 216.0s 2019-11-27
300552万集科技 get http://quotes.money.163.com/service/chddata.html?code=1300552&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300551古鳌科技 get http://quotes.money.163.com/service/chddata.html?code=1300551&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1757	46.99%	216.1sfinish 300559佳发教育 done at 21:28:25 use 216.1s 2019-11-27
300550和仁科技 get http://quotes.money.163.com/service/chddata.html?code=1300550&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300549优德精密 get http://quotes.money.163.com/service/chddata.html?code=1300549&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1758	47.01%	216.1sfinish 300561汇金科技 done at 21:28:25 use 216.1s 2019-11-27
3739	1759	47.04%	216.1sfinish 300560中富通 done at 21:28:25 use 216.1s 2019-11-27
3739	1760	47.07%	216.2sfinish 300558贝达药业 done at 21:28:25 use 216.2s 2019-11-27
300547川环科技 get http://quotes.money.163.com/service/chddata.html?code=1300547&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300548博创科技 get http://quotes.money.163.com/service/chddata.html?code=1300548&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1761	47.09%	216.2sfinish 300557理工光科 done at 21:28:25 use 216.2s 2019-11-27
3739	1762	47.12%	216.2sfinish 300556丝路视觉 done at 21:28:25 use 216.2s 2019-11-27
3739	1763	47.15%	216.3sfinish 300555路通视信 done at 21:28:25 use 216.3s 2019-11-27
300546雄帝科技 get http://quotes.money.163.com/service/chddata.html?code=1300546&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300545联得装备 get http://quotes.money.163.com/service/chddata.html?code=1300545&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300543朗科智能 get http://quotes.money.163.com/service/chddata.html?code=1300543&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1764	47.17%	216.3sfinish 300554三超新材 done at 21:28:25 use 216.3s 2019-11-27
3739	1765	47.20%	216.3sfinish 300553集智股份 done at 21:28:25 use 216.3s 2019-11-27
300542新晨科技 get http://quotes.money.163.com/service/chddata.html?code=1300542&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1766	47.23%	216.4sfinish 300552万集科技 done at 21:28:25 use 216.4s 2019-11-27
3739	1767	47.25%	216.6sfinish 300551古鳌科技 done at 21:28:25 use 216.6s 2019-11-27
300541先进数通 get http://quotes.money.163.com/service/chddata.html?code=1300541&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300540深冷股份 get http://quotes.money.163.com/service/chddata.html?code=1300540&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300539横河模具 get http://quotes.money.163.com/service/chddata.html?code=1300539&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1768	47.28%	216.6s300538同益股份 get http://quotes.money.163.com/service/chddata.html?code=1300538&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300537广信材料 get http://quotes.money.163.com/service/chddata.html?code=1300537&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300549优德精密 done at 21:28:26 use 216.6s 2019-11-27
300536农尚环境 get http://quotes.money.163.com/service/chddata.html?code=1300536&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300535达威股份 get http://quotes.money.163.com/service/chddata.html?code=1300535&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1769	47.31%	216.7sfinish 300550和仁科技 done at 21:28:26 use 216.7s 2019-11-27
3739	1770	47.33%	216.7sfinish 300548博创科技 done at 21:28:26 use 216.7s 2019-11-27
3739	1771	47.36%	216.7sfinish 300547川环科技 done at 21:28:26 use 216.7s 2019-11-27
3739	1772	47.39%	216.7sfinish 300546雄帝科技 done at 21:28:26 use 216.7s 2019-11-27
3739	1773	47.41%	216.7s300534陇神戎发 get http://quotes.money.163.com/service/chddata.html?code=1300534&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300533冰川网络 get http://quotes.money.163.com/service/chddata.html?code=1300533&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300543朗科智能 done at 21:28:26 use 216.8s 2019-11-27
3739	1774	47.44%	216.8sfinish 300542新晨科技 done at 21:28:26 use 216.8s 2019-11-27
3739	1775	47.47%	216.8sfinish 300545联得装备 done at 21:28:26 use 216.8s 2019-11-27
3739	1776	47.49%	217.0sfinish 300539横河模具 done at 21:28:26 use 217.0s 2019-11-27
300532今天国际 get http://quotes.money.163.com/service/chddata.html?code=1300532&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300531优博讯 get http://quotes.money.163.com/service/chddata.html?code=1300531&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1777	47.52%	217.1sfinish 300541先进数通 done at 21:28:26 use 217.1s 2019-11-27
300530达志科技 get http://quotes.money.163.com/service/chddata.html?code=1300530&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1778	47.55%	217.2sfinish 300535达威股份 done at 21:28:26 use 217.2s 2019-11-27
300529健帆生物 get http://quotes.money.163.com/service/chddata.html?code=1300529&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300527中国应急 get http://quotes.money.163.com/service/chddata.html?code=1300527&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300528幸福蓝海 get http://quotes.money.163.com/service/chddata.html?code=1300528&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300526中潜股份 get http://quotes.money.163.com/service/chddata.html?code=1300526&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1779	47.57%	217.2sfinish 300537广信材料 done at 21:28:26 use 217.2s 2019-11-27
3739	1780	47.60%	217.2sfinish 300536农尚环境 done at 21:28:26 use 217.2s 2019-11-27
3739	1781	47.63%	217.2sfinish 300540深冷股份 done at 21:28:26 use 217.2s 2019-11-27
300525博思软件 get http://quotes.money.163.com/service/chddata.html?code=1300525&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300523辰安科技 get http://quotes.money.163.com/service/chddata.html?code=1300523&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1782	47.65%	217.3sfinish 300538同益股份 done at 21:28:26 use 217.3s 2019-11-27
3739	1783	47.68%	217.3sfinish 300534陇神戎发 done at 21:28:26 use 217.3s 2019-11-27
3739	1784	47.71%	217.3sfinish 300533冰川网络 done at 21:28:26 use 217.3s 2019-11-27
3739	1785	47.74%	217.4s300522世名科技 get http://quotes.money.163.com/service/chddata.html?code=1300522&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300531优博讯 done at 21:28:26 use 217.4s 2019-11-27
3739	1786	47.76%	217.5sfinish 300532今天国际 done at 21:28:26 use 217.5s 2019-11-27
300521爱司凯 get http://quotes.money.163.com/service/chddata.html?code=1300521&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1787	47.79%	217.5sfinish 300527中国应急 done at 21:28:26 use 217.5s 2019-11-27
300520科大国创 get http://quotes.money.163.com/service/chddata.html?code=1300520&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300519新光药业 get http://quotes.money.163.com/service/chddata.html?code=1300519&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300518盛讯达 get http://quotes.money.163.com/service/chddata.html?code=1300518&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1788	47.82%	217.6sfinish 300530达志科技 done at 21:28:26 use 217.6s 2019-11-27
300517海波重科 get http://quotes.money.163.com/service/chddata.html?code=1300517&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300516久之洋 get http://quotes.money.163.com/service/chddata.html?code=1300516&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1789	47.84%	217.6s300515三德科技 get http://quotes.money.163.com/service/chddata.html?code=1300515&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300529健帆生物 done at 21:28:27 use 217.6s 2019-11-27
3739	1790	47.87%	217.6sfinish 300526中潜股份 done at 21:28:27 use 217.6s 2019-11-27
3739	1791	47.90%	217.6sfinish 300528幸福蓝海 done at 21:28:27 use 217.6s 2019-11-27
3739	1792	47.92%	217.6sfinish 300525博思软件 done at 21:28:27 use 217.6s 2019-11-27
3739	1793	47.95%	217.8s300514友讯达 get http://quotes.money.163.com/service/chddata.html?code=1300514&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300522世名科技 done at 21:28:27 use 217.8s 2019-11-27
3739	1794	47.98%	217.9sfinish 300521爱司凯 done at 21:28:27 use 217.9s 2019-11-27
300513恒实科技 get http://quotes.money.163.com/service/chddata.html?code=1300513&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1795	48.00%	218.1sfinish 300517海波重科 done at 21:28:27 use 218.1s 2019-11-27
300511雪榕生物 get http://quotes.money.163.com/service/chddata.html?code=1300511&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300512中亚股份 get http://quotes.money.163.com/service/chddata.html?code=1300512&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300510金冠股份 get http://quotes.money.163.com/service/chddata.html?code=1300510&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300509新美星 get http://quotes.money.163.com/service/chddata.html?code=1300509&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1796	48.03%	218.2s300508维宏股份 get http://quotes.money.163.com/service/chddata.html?code=1300508&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300519新光药业 done at 21:28:27 use 218.2s 2019-11-27
300507苏奥传感 get http://quotes.money.163.com/service/chddata.html?code=1300507&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300506名家汇 get http://quotes.money.163.com/service/chddata.html?code=1300506&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1797	48.06%	218.2sfinish 300518盛讯达 done at 21:28:27 use 218.2s 2019-11-27
3739	1798	48.08%	218.2sfinish 300516久之洋 done at 21:28:27 use 218.2s 2019-11-27
3739	1799	48.11%	218.2sfinish 300515三德科技 done at 21:28:27 use 218.2s 2019-11-27
3739	1800	48.14%	218.2sfinish 300514友讯达 done at 21:28:27 use 218.2s 2019-11-27
3739	1801	48.16%	218.3sfinish 300513恒实科技 done at 21:28:27 use 218.3s 2019-11-27
3739	1802	48.19%	218.3sfinish 300520科大国创 done at 21:28:27 use 218.3s 2019-11-27
300505川金诺 get http://quotes.money.163.com/service/chddata.html?code=1300505&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1803	48.22%	218.5sfinish 300510金冠股份 done at 21:28:27 use 218.5s 2019-11-27
300504天邑股份 get http://quotes.money.163.com/service/chddata.html?code=1300504&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300503昊志机电 get http://quotes.money.163.com/service/chddata.html?code=1300503&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300502新易盛 get http://quotes.money.163.com/service/chddata.html?code=1300502&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1804	48.24%	218.5sfinish 300509新美星 done at 21:28:27 use 218.5s 2019-11-27
300501海顺新材 get http://quotes.money.163.com/service/chddata.html?code=1300501&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1805	48.27%	218.5sfinish 300511雪榕生物 done at 21:28:27 use 218.5s 2019-11-27
3739	1806	48.30%	218.6sfinish 300512中亚股份 done at 21:28:27 use 218.6s 2019-11-27
3739	1807	48.32%	218.6s300500启迪设计 get http://quotes.money.163.com/service/chddata.html?code=1300500&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300508维宏股份 done at 21:28:28 use 218.6s 2019-11-27
300499高澜股份 get http://quotes.money.163.com/service/chddata.html?code=1300499&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300498温氏股份 get http://quotes.money.163.com/service/chddata.html?code=1300498&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1808	48.35%	218.7sfinish 300506名家汇 done at 21:28:28 use 218.7s 2019-11-27
300497富祥股份 get http://quotes.money.163.com/service/chddata.html?code=1300497&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300496中科创达 get http://quotes.money.163.com/service/chddata.html?code=1300496&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1809	48.38%	218.7sfinish 300507苏奥传感 done at 21:28:28 use 218.7s 2019-11-27
3739	1810	48.40%	218.7sfinish 300523辰安科技 done at 21:28:28 use 218.7s 2019-11-27
3739	1811	48.43%	218.7sfinish 300505川金诺 done at 21:28:28 use 218.7s 2019-11-27
3739	1812	48.46%	218.7sfinish 300504天邑股份 done at 21:28:28 use 218.7s 2019-11-27
300495美尚生态 get http://quotes.money.163.com/service/chddata.html?code=1300495&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1813	48.48%	218.8sfinish 300503昊志机电 done at 21:28:28 use 218.8s 2019-11-27
300494盛天网络 get http://quotes.money.163.com/service/chddata.html?code=1300494&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1814	48.51%	218.9sfinish 300502新易盛 done at 21:28:28 use 218.9s 2019-11-27
300493润欣科技 get http://quotes.money.163.com/service/chddata.html?code=1300493&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1815	48.54%	218.9s300492山鼎设计 get http://quotes.money.163.com/service/chddata.html?code=1300492&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300501海顺新材 done at 21:28:28 use 218.9s 2019-11-27
3739	1816	48.56%	219.1sfinish 300499高澜股份 done at 21:28:28 use 219.1s 2019-11-27
300491通合科技 get http://quotes.money.163.com/service/chddata.html?code=1300491&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1817	48.59%	219.3sfinish 300496中科创达 done at 21:28:28 use 219.3s 2019-11-27
300490华自科技 get http://quotes.money.163.com/service/chddata.html?code=1300490&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300489中飞股份 get http://quotes.money.163.com/service/chddata.html?code=1300489&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300487蓝晓科技 get http://quotes.money.163.com/service/chddata.html?code=1300487&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300488恒锋工具 get http://quotes.money.163.com/service/chddata.html?code=1300488&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300486东杰智能 get http://quotes.money.163.com/service/chddata.html?code=1300486&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1818	48.62%	219.5s300485赛升药业 get http://quotes.money.163.com/service/chddata.html?code=1300485&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300484蓝海华腾 get http://quotes.money.163.com/service/chddata.html?code=1300484&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300500启迪设计 done at 21:28:28 use 219.5s 2019-11-27
300483沃施股份 get http://quotes.money.163.com/service/chddata.html?code=1300483&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300482万孚生物 get http://quotes.money.163.com/service/chddata.html?code=1300482&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1819	48.64%	219.5sfinish 300497富祥股份 done at 21:28:28 use 219.5s 2019-11-27
3739	1820	48.67%	219.5sfinish 300498温氏股份 done at 21:28:28 use 219.5s 2019-11-27
3739	1821	48.70%	219.6sfinish 300495美尚生态 done at 21:28:28 use 219.6s 2019-11-27
3739	1822	48.72%	219.6sfinish 300494盛天网络 done at 21:28:28 use 219.6s 2019-11-27
3739	1823	48.75%	219.6sfinish 300493润欣科技 done at 21:28:28 use 219.6s 2019-11-27
3739	1824	48.78%	219.6sfinish 300492山鼎设计 done at 21:28:28 use 219.6s 2019-11-27
3739	1825	48.80%	219.6sfinish 300491通合科技 done at 21:28:29 use 219.6s 2019-11-27
3739	1826	48.83%	219.9sfinish 300482万孚生物 done at 21:28:29 use 219.9s 2019-11-27
300481濮阳惠成 get http://quotes.money.163.com/service/chddata.html?code=1300481&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	1827	48.86%	220.0s300479神思电子 get http://quotes.money.163.com/service/chddata.html?code=1300479&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300480光力科技 get http://quotes.money.163.com/service/chddata.html?code=1300480&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300478杭州高新 get http://quotes.money.163.com/service/chddata.html?code=1300478&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 300488恒锋工具 done at 21:28:29 use 220.0s 2019-11-27
300477合纵科技 get http://quotes.money.163.com/service/chddata.html?code=1300477&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
300476胜宏科技 get http://quotes.money.163.com/service/chddata.html?code=1300476&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
